folder,decode_note,decode_variant,diff_mode,window_n,stat_kind,fft_target_hz,diff_threshold,pixel_acc_all,pixel_acc_ok,pixel_acc_best,best_pair_frame_1,best_pair_frame_2,video,display_rate,exposure,fluorescent,camera_fps,rate_hz,exposure_denom,fluorescent_flag,cond,image,channel,token,intensity,decode_decoded_text,decode_method,decode_frame_1,decode_frame_2,note,analysis_frames,extract_sec
rice_R_4,QR未検出,,lockin,,,22.500000,0,0.921935,,0.921935,frame_00000.png,frame_00119.png,r45_e60_f0.mp4,45 Hz,1/60,蛍光灯なし,60.000 fps,45,60,0,0,rice,R,R,4,,,frame_00000.png,frame_00119.png,,120,2.000002
rice_R_8,QR未検出,,lockin,,,26.249953,0,0.803228,,0.803228,frame_00000.png,frame_00119.png,r45_e60_f0.mp4,45 Hz,1/60,蛍光灯なし,60.000 fps,45,60,0,1,rice,R,R,8,,,frame_00000.png,frame_00119.png,,120,2.000002
rice_R_12,,zxing_median_otsu,lockin,,,26.249953,0,0.925392,0.925392,0.925392,frame_00000.png,frame_00119.png,r45_e60_f0.mp4,45 Hz,1/60,蛍光灯なし,60.000 fps,45,60,0,2,rice,R,R,12,https://www.nagaoka-ct.ac.jp,zxing_median_otsu_x1.0_k7_i1,frame_00000.png,frame_00119.png,,120,2.000002
nagaoka_fireworks_R_4,QR未検出,,lockin,,,22.500000,0,0.824233,,0.824233,frame_00000.png,frame_00119.png,r45_e60_f0.mp4,45 Hz,1/60,蛍光灯なし,60.000 fps,45,60,0,3,nagaoka_fireworks,R,R,4,,,frame_00000.png,frame_00119.png,,120,2.000002
nagaoka_fireworks_R_8,QR未検出,,lockin,,,22.500000,0,0.884114,,0.884114,frame_00000.png,frame_00119.png,r45_e60_f0.mp4,45 Hz,1/60,蛍光灯なし,60.000 fps,45,60,0,4,nagaoka_fireworks,R,R,8,,,frame_00000.png,frame_00119.png,,120,2.000002
nagaoka_fireworks_R_12,QR未検出,,lockin,,,22.500000,0,0.925844,,0.925844,frame_00000.png,frame_00119.png,r45_e60_f0.mp4,45 Hz,1/60,蛍光灯なし,60.000 fps,45,60,0,5,nagaoka_fireworks,R,R,12,,,frame_00000.png,frame_00119.png,,120,2.000002
hocho_R_4,QR未検出,,lockin,,,22.500000,0,0.786152,,0.786152,frame_00000.png,frame_00119.png,r45_e60_f0.mp4,45 Hz,1/60,蛍光灯なし,60.000 fps,45,60,0,6,hocho,R,R,4,,,frame_00000.png,frame_00119.png,,120,2.000002
hocho_R_8,QR未検出,,lockin,,,22.500000,0,0.835508,,0.835508,frame_00000.png,frame_00119.png,r45_e60_f0.mp4,45 Hz,1/60,蛍光灯なし,60.000 fps,45,60,0,7,hocho,R,R,8,,,frame_00000.png,frame_00119.png,,120,2.000002
hocho_R_12,QR未検出,,lockin,,,22.500000,0,0.857262,,0.857262,frame_00000.png,frame_00119.png,r45_e60_f0.mp4,45 Hz,1/60,蛍光灯なし,60.000 fps,45,60,0,8,hocho,R,R,12,,,frame_00000.png,frame_00119.png,,120,2.000002
ex_R_4,QR未検出,,lockin,,,22.500000,0,0.905334,,0.905334,frame_00000.png,frame_00119.png,r45_e60_f0.mp4,45 Hz,1/60,蛍光灯なし,60.000 fps,45,60,0,9,ex,R,R,4,,,frame_00000.png,frame_00119.png,,120,2.000002
ex_R_8,QR未検出,,lockin,,,22.500000,0,0.933012,,0.933012,frame_00000.png,frame_00119.png,r45_e60_f0.mp4,45 Hz,1/60,蛍光灯なし,60.000 fps,45,60,0,10,ex,R,R,8,,,frame_00000.png,frame_00119.png,,120,2.000002
ex_R_12,QR未検出,,lockin,,,22.500000,0,0.944346,,0.944346,frame_00000.png,frame_00119.png,r45_e60_f0.mp4,45 Hz,1/60,蛍光灯なし,60.000 fps,45,60,0,11,ex,R,R,12,,,frame_00000.png,frame_00119.png,,120,2.000002
rice_G_4,QR未検出,,lockin,,,22.500000,0,0.906727,,0.906727,frame_00000.png,frame_00119.png,r45_e60_f0.mp4,45 Hz,1/60,蛍光灯なし,60.000 fps,45,60,0,12,rice,G,G,4,,,frame_00000.png,frame_00119.png,,120,2.000002
rice_G_8,QR未検出,,lockin,,,22.500000,0,0.965537,,0.965537,frame_00000.png,frame_00119.png,r45_e60_f0.mp4,45 Hz,1/60,蛍光灯なし,60.000 fps,45,60,0,13,rice,G,G,8,,,frame_00000.png,frame_00119.png,,120,2.000002
rice_G_12,,zxing_gray,lockin,,,22.500000,0,0.897210,0.897210,0.897210,frame_00000.png,frame_00119.png,r45_e60_f0.mp4,45 Hz,1/60,蛍光灯なし,60.000 fps,45,60,0,14,rice,G,G,12,https://www.nagaoka-ct.ac.jp,zxing_gray_x1.0_k3_i1,frame_00000.png,frame_00119.png,,120,2.000002
nagaoka_fireworks_G_4,QR未検出,,lockin,,,22.500000,0,0.743173,,0.743173,frame_00000.png,frame_00119.png,r45_e60_f0.mp4,45 Hz,1/60,蛍光灯なし,60.000 fps,45,60,0,15,nagaoka_fireworks,G,G,4,,,frame_00000.png,frame_00119.png,,120,2.000002
