folder,decode_note,decode_variant,diff_mode,window_n,stat_kind,fft_target_hz,diff_threshold,pixel_acc_all,pixel_acc_ok,pixel_acc_best,best_pair_frame_1,best_pair_frame_2,video,display_rate,exposure,fluorescent,camera_fps,rate_hz,exposure_denom,fluorescent_flag,cond,image,channel,token,intensity,decode_decoded_text,decode_method,decode_frame_1,decode_frame_2,note,analysis_frames,extract_sec
rice_R_4,QR未検出,,lockin,,,29.752364,0,0.772032,,0.772032,frame_00000.png,frame_00119.png,r180_e250_f0.mp4,180 Hz,1/250,蛍光灯なし,59.876 fps,180,250,0,0,rice,R,R,4,,,frame_00000.png,frame_00119.png,,120,2.004136
rice_R_8,QR未検出,,lockin,,,29.752364,0,0.776731,,0.776731,frame_00000.png,frame_00119.png,r180_e250_f0.mp4,180 Hz,1/250,蛍光灯なし,59.876 fps,180,250,0,1,rice,R,R,8,,,frame_00000.png,frame_00119.png,,120,2.004136
rice_R_12,QR未検出,,lockin,,,29.752364,0,0.822996,,0.822996,frame_00000.png,frame_00119.png,r180_e250_f0.mp4,180 Hz,1/250,蛍光灯なし,59.876 fps,180,250,0,2,rice,R,R,12,,,frame_00000.png,frame_00119.png,,120,2.004136
nagaoka_fireworks_R_4,QR未検出,,lockin,,,29.752364,0,0.618203,,0.618203,frame_00000.png,frame_00119.png,r180_e250_f0.mp4,180 Hz,1/250,蛍光灯なし,59.876 fps,180,250,0,3,nagaoka_fireworks,R,R,4,,,frame_00000.png,frame_00119.png,,120,2.004136
nagaoka_fireworks_R_8,QR未検出,,lockin,,,29.752364,0,0.728049,,0.728049,frame_00000.png,frame_00119.png,r180_e250_f0.mp4,180 Hz,1/250,蛍光灯なし,59.876 fps,180,250,0,4,nagaoka_fireworks,R,R,8,,,frame_00000.png,frame_00119.png,,120,2.004136
nagaoka_fireworks_R_12,QR未検出,,lockin,,,29.752364,0,0.834548,,0.834548,frame_00000.png,frame_00119.png,r180_e250_f0.mp4,180 Hz,1/250,蛍光灯なし,59.876 fps,180,250,0,5,nagaoka_fireworks,R,R,12,,,frame_00000.png,frame_00119.png,,120,2.004136
hocho_R_4,QR未検出,,lockin,,,29.752364,0,0.693318,,0.693318,frame_00000.png,frame_00119.png,r180_e250_f0.mp4,180 Hz,1/250,蛍光灯なし,59.876 fps,180,250,0,6,hocho,R,R,4,,,frame_00000.png,frame_00119.png,,120,2.004136
hocho_R_8,QR未検出,,lockin,,,29.752364,0,0.717752,,0.717752,frame_00000.png,frame_00119.png,r180_e250_f0.mp4,180 Hz,1/250,蛍光灯なし,59.876 fps,180,250,0,7,hocho,R,R,8,,,frame_00000.png,frame_00119.png,,120,2.004136
hocho_R_12,QR未検出,,lockin,,,29.752364,0,0.771227,,0.771227,frame_00000.png,frame_00119.png,r180_e250_f0.mp4,180 Hz,1/250,蛍光灯なし,59.876 fps,180,250,0,8,hocho,R,R,12,,,frame_00000.png,frame_00119.png,,120,2.004136
ex_R_4,QR未検出,,lockin,,,29.752364,0,0.658085,,0.658085,frame_00000.png,frame_00119.png,r180_e250_f0.mp4,180 Hz,1/250,蛍光灯なし,59.876 fps,180,250,0,9,ex,R,R,4,,,frame_00000.png,frame_00119.png,,120,2.004136
ex_R_8,QR未検出,,lockin,,,29.752364,0,0.782560,,0.782560,frame_00000.png,frame_00119.png,r180_e250_f0.mp4,180 Hz,1/250,蛍光灯なし,59.876 fps,180,250,0,10,ex,R,R,8,,,frame_00000.png,frame_00119.png,,120,2.004136
ex_R_12,QR未検出,,lockin,,,29.752364,0,0.816166,,0.816166,frame_00000.png,frame_00119.png,r180_e250_f0.mp4,180 Hz,1/250,蛍光灯なし,59.876 fps,180,250,0,11,ex,R,R,12,,,frame_00000.png,frame_00119.png,,120,2.004136
rice_G_4,QR未検出,,lockin,,,29.752364,0,0.751911,,0.751911,frame_00000.png,frame_00119.png,r180_e250_f0.mp4,180 Hz,1/250,蛍光灯なし,59.876 fps,180,250,0,12,rice,G,G,4,,,frame_00000.png,frame_00119.png,,120,2.004136
rice_G_8,QR未検出,,lockin,,,29.752364,0,0.804931,,0.804931,frame_00000.png,frame_00119.png,r180_e250_f0.mp4,180 Hz,1/250,蛍光灯なし,59.876 fps,180,250,0,13,rice,G,G,8,,,frame_00000.png,frame_00119.png,,120,2.004136
rice_G_12,,opencv_gray,lockin,,,29.752364,0,0.744719,0.744719,0.744719,frame_00000.png,frame_00119.png,r180_e250_f0.mp4,180 Hz,1/250,蛍光灯なし,59.876 fps,180,250,0,14,rice,G,G,12,https://www.nagaoka-ct.ac.jp,opencv_gray_x1.0_k3_i1,frame_00000.png,frame_00119.png,,120,2.004136
nagaoka_fireworks_G_4,QR未検出,,lockin,,,29.752364,0,0.728159,,0.728159,frame_00000.png,frame_00119.png,r180_e250_f0.mp4,180 Hz,1/250,蛍光灯なし,59.876 fps,180,250,0,15,nagaoka_fireworks,G,G,4,,,frame_00000.png,frame_00119.png,,120,2.004136
nagaoka_fireworks_G_8,QR未検出,,lockin,,,29.752364,0,0.712240,,0.712240,frame_00000.png,frame_00119.png,r180_e250_f0.mp4,180 Hz,1/250,蛍光灯なし,59.876 fps,180,250,0,16,nagaoka_fireworks,G,G,8,,,frame_00000.png,frame_00119.png,,120,2.004136
nagaoka_fireworks_G_12,QR未検出,,lockin,,,29.752364,0,0.823162,,0.823162,frame_00000.png,frame_00119.png,r180_e250_f0.mp4,180 Hz,1/250,蛍光灯なし,59.876 fps,180,250,0,17,nagaoka_fireworks,G,G,12,,,frame_00000.png,frame_00119.png,,120,2.004136
hocho_G_4,QR未検出,,lockin,,,29.752364,0,0.705469,,0.705469,frame_00000.png,frame_00119.png,r180_e250_f0.mp4,180 Hz,1/250,蛍光灯なし,59.876 fps,180,250,0,18,hocho,G,G,4,,,frame_00000.png,frame_00119.png,,120,2.004136
hocho_G_8,QR未検出,,lockin,,,29.752364,0,0.698824,,0.698824,frame_00000.png,frame_00119.png,r180_e250_f0.mp4,180 Hz,1/250,蛍光灯なし,59.876 fps,180,250,0,19,hocho,G,G,8,,,frame_00000.png,frame_00119.png,,120,2.004136
