folder,decode_note,decode_variant,diff_mode,window_n,stat_kind,fft_target_hz,diff_threshold,pixel_acc_all,pixel_acc_ok,pixel_acc_best,best_pair_frame_1,best_pair_frame_2,video,display_rate,exposure,fluorescent,camera_fps,rate_hz,exposure_denom,fluorescent_flag,cond,image,channel,token,intensity,decode_decoded_text,decode_method,decode_frame_1,decode_frame_2,note,analysis_frames,extract_sec
rice_R_4,QR未検出,,accum,5,,,8,0.816736,,0.829652,frame_00010.png,frame_00014.png,r60_e60_f1.mp4,60 Hz,1/60,蛍光灯あり,60.008 fps,60,60,1,0,rice,R,R,4,,,frame_00105.png,frame_00109.png,,120,1.999742
rice_R_8,QR未検出,,accum,5,,,16,0.901957,,0.912102,frame_00010.png,frame_00014.png,r60_e60_f1.mp4,60 Hz,1/60,蛍光灯あり,60.008 fps,60,60,1,1,rice,R,R,8,,,frame_00110.png,frame_00114.png,,120,1.999742
rice_R_12,,zxing_gray,accum,5,,,32,0.948057,0.948057,0.949786,frame_00005.png,frame_00009.png,r60_e60_f1.mp4,60 Hz,1/60,蛍光灯あり,60.008 fps,60,60,1,2,rice,R,R,12,https://www.nagaoka-ct.ac.jp,zxing_gray_x1.0_k3_i1,frame_00000.png,frame_00004.png,,120,1.999742
nagaoka_fireworks_R_4,QR未検出,,accum,5,,,8,0.692953,,0.700890,frame_00005.png,frame_00009.png,r60_e60_f1.mp4,60 Hz,1/60,蛍光灯あり,60.008 fps,60,60,1,3,nagaoka_fireworks,R,R,4,,,frame_00090.png,frame_00094.png,,120,1.999742
nagaoka_fireworks_R_8,QR未検出,,accum,5,,,16,0.766996,,0.780637,frame_00010.png,frame_00014.png,r60_e60_f1.mp4,60 Hz,1/60,蛍光灯あり,60.008 fps,60,60,1,4,nagaoka_fireworks,R,R,8,,,frame_00100.png,frame_00104.png,,120,1.999742
nagaoka_fireworks_R_12,QR未検出,,accum,5,,,24,0.894141,,0.897756,frame_00045.png,frame_00049.png,r60_e60_f1.mp4,60 Hz,1/60,蛍光灯あり,60.008 fps,60,60,1,5,nagaoka_fireworks,R,R,12,,,frame_00110.png,frame_00114.png,,120,1.999742
hocho_R_4,QR未検出,,accum,5,,,32,0.644174,,0.644404,frame_00000.png,frame_00004.png,r60_e60_f1.mp4,60 Hz,1/60,蛍光灯あり,60.008 fps,60,60,1,6,hocho,R,R,4,,,frame_00110.png,frame_00114.png,,120,1.999742
hocho_R_8,QR未検出,,accum,5,,,8,0.685894,,0.695118,frame_00000.png,frame_00004.png,r60_e60_f1.mp4,60 Hz,1/60,蛍光灯あり,60.008 fps,60,60,1,7,hocho,R,R,8,,,frame_00090.png,frame_00094.png,,120,1.999742
hocho_R_12,QR未検出,,accum,5,,,16,0.810165,,0.821988,frame_00005.png,frame_00009.png,r60_e60_f1.mp4,60 Hz,1/60,蛍光灯あり,60.008 fps,60,60,1,8,hocho,R,R,12,,,frame_00100.png,frame_00104.png,,120,1.999742
ex_R_4,QR未検出,,accum,5,,,8,0.695600,,0.702071,frame_00035.png,frame_00039.png,r60_e60_f1.mp4,60 Hz,1/60,蛍光灯あり,60.008 fps,60,60,1,9,ex,R,R,4,,,frame_00105.png,frame_00109.png,,120,1.999742
ex_R_8,QR未検出,,accum,5,,,8,0.749314,,0.759718,frame_00105.png,frame_00109.png,r60_e60_f1.mp4,60 Hz,1/60,蛍光灯あり,60.008 fps,60,60,1,10,ex,R,R,8,,,frame_00110.png,frame_00114.png,,120,1.999742
ex_R_12,QR未検出,,accum,5,,,16,0.853331,,0.858093,frame_00075.png,frame_00079.png,r60_e60_f1.mp4,60 Hz,1/60,蛍光灯あり,60.008 fps,60,60,1,11,ex,R,R,12,,,frame_00115.png,frame_00119.png,,120,1.999742
rice_G_4,QR未検出,,accum,5,,,8,0.688269,,0.697788,frame_00095.png,frame_00099.png,r60_e60_f1.mp4,60 Hz,1/60,蛍光灯あり,60.008 fps,60,60,1,12,rice,G,G,4,,,frame_00115.png,frame_00119.png,,120,1.999742
rice_G_8,,zxing_median_otsu,accum,5,,,8,0.827345,0.819345,0.841398,frame_00100.png,frame_00104.png,r60_e60_f1.mp4,60 Hz,1/60,蛍光灯あり,60.008 fps,60,60,1,13,rice,G,G,8,409517,zxing_median_otsu_x1.0_k3_i1,frame_00010.png,frame_00014.png,,120,1.999742
rice_G_12,,zxing_median_otsu,accum,5,,,16,0.794447,0.789775,0.800142,frame_00065.png,frame_00069.png,r60_e60_f1.mp4,60 Hz,1/60,蛍光灯あり,60.008 fps,60,60,1,14,rice,G,G,12,409517,zxing_median_otsu_x1.0_k3_i1,frame_00040.png,frame_00044.png,,120,1.999742
nagaoka_fireworks_G_4,QR未検出,,accum,5,,,8,0.729767,,0.742424,frame_00105.png,frame_00109.png,r60_e60_f1.mp4,60 Hz,1/60,蛍光灯あり,60.008 fps,60,60,1,15,nagaoka_fireworks,G,G,4,,,frame_00090.png,frame_00094.png,,120,1.999742
nagaoka_fireworks_G_8,QR未検出,,accum,5,,,16,0.828025,,0.835667,frame_00105.png,frame_00109.png,r60_e60_f1.mp4,60 Hz,1/60,蛍光灯あり,60.008 fps,60,60,1,16,nagaoka_fireworks,G,G,8,,,frame_00115.png,frame_00119.png,,120,1.999742
