folder,pass,adopted,decode_success,decode_note,decode_variant,diff_mode,repr_mode,window_n,stat_kind,fft_target_hz,diff_threshold,phase_steps,n_maps,pixel_acc_all,pixel_acc_ok,pixel_acc_best,best_pair_frame_1,best_pair_frame_2,video,display_rate,exposure,fluorescent,camera_fps,rate_hz,exposure_denom,fluorescent_flag,cond,image,channel,token,intensity,decode_decoded_text,decode_method,decode_frame_1,decode_frame_2,note,analysis_frames,extract_sec
rice_R_4,accum_num,0,0,QR未検出,,accum,gray,5,,,0,,24,0.662713,,0.691990,frame_00090.png,frame_00094.png,r180_e250_f1.mp4,180 Hz,1/250,蛍光灯あり,59.678 fps,180,250,1,0,rice,R,R,4,,,frame_00110.png,frame_00114.png,,120,2.010775
rice_R_8,accum_num,0,0,QR未検出,,accum,gray,5,,,0,,24,0.793381,,0.801920,frame_00100.png,frame_00104.png,r180_e250_f1.mp4,180 Hz,1/250,蛍光灯あり,59.678 fps,180,250,1,1,rice,R,R,8,,,frame_00115.png,frame_00119.png,,120,2.010775
rice_R_12,accum_num,0,1,,opencv_gray,accum,gray,5,,,0,,24,0.877839,0.763857,0.891517,frame_00020.png,frame_00024.png,r180_e250_f1.mp4,180 Hz,1/250,蛍光灯あり,59.678 fps,180,250,1,2,rice,R,R,12,https://www.nagaoka-ct.ac.jp,opencv_gray_x1.0_k3_i1,frame_00065.png,frame_00069.png,,120,2.010775
nagaoka_fireworks_R_4,accum_num,1,0,QR未検出,,accum,gray,5,,,0,,24,0.622850,,0.634676,frame_00085.png,frame_00089.png,r180_e250_f1.mp4,180 Hz,1/250,蛍光灯あり,59.678 fps,180,250,1,3,nagaoka_fireworks,R,R,4,,,frame_00115.png,frame_00119.png,,120,2.010775
nagaoka_fireworks_R_8,accum_num,1,0,QR未検出,,accum,gray,5,,,0,,24,0.685494,,0.698586,frame_00025.png,frame_00029.png,r180_e250_f1.mp4,180 Hz,1/250,蛍光灯あり,59.678 fps,180,250,1,4,nagaoka_fireworks,R,R,8,,,frame_00080.png,frame_00084.png,,120,2.010775
nagaoka_fireworks_R_12,accum_num,0,0,QR未検出,,accum,gray,5,,,0,,24,0.847642,,0.852653,frame_00050.png,frame_00054.png,r180_e250_f1.mp4,180 Hz,1/250,蛍光灯あり,59.678 fps,180,250,1,5,nagaoka_fireworks,R,R,12,,,frame_00115.png,frame_00119.png,,120,2.010775
hocho_R_4,accum_num,0,0,QR未検出,,accum,gray,5,,,0,,24,0.606589,,0.627049,frame_00105.png,frame_00109.png,r180_e250_f1.mp4,180 Hz,1/250,蛍光灯あり,59.678 fps,180,250,1,6,hocho,R,R,4,,,frame_00105.png,frame_00109.png,,120,2.010775
hocho_R_8,accum_num,0,0,QR未検出,,accum,gray,5,,,0,,24,0.716291,,0.735408,frame_00100.png,frame_00104.png,r180_e250_f1.mp4,180 Hz,1/250,蛍光灯あり,59.678 fps,180,250,1,7,hocho,R,R,8,,,frame_00090.png,frame_00094.png,,120,2.010775
hocho_R_12,accum_num,0,0,QR未検出,,accum,gray,5,,,0,,24,0.793449,,0.798783,frame_00105.png,frame_00109.png,r180_e250_f1.mp4,180 Hz,1/250,蛍光灯あり,59.678 fps,180,250,1,8,hocho,R,R,12,,,frame_00110.png,frame_00114.png,,120,2.010775
ex_R_4,accum_num,0,0,QR未検出,,accum,gray,5,,,0,,24,0.698879,,0.725001,frame_00010.png,frame_00014.png,r180_e250_f1.mp4,180 Hz,1/250,蛍光灯あり,59.678 fps,180,250,1,9,ex,R,R,4,,,frame_00090.png,frame_00094.png,,120,2.010775
ex_R_8,accum_num,0,0,QR未検出,,accum,gray,5,,,0,,24,0.816777,,0.825906,frame_00060.png,frame_00064.png,r180_e250_f1.mp4,180 Hz,1/250,蛍光灯あり,59.678 fps,180,250,1,10,ex,R,R,8,,,frame_00085.png,frame_00089.png,,120,2.010775
ex_R_12,accum_num,0,0,QR未検出,,accum,gray,5,,,0,,24,0.860250,,0.863321,frame_00025.png,frame_00029.png,r180_e250_f1.mp4,180 Hz,1/250,蛍光灯あり,59.678 fps,180,250,1,11,ex,R,R,12,,,frame_00080.png,frame_00084.png,,120,2.010775
rice_G_4,accum_num,0,0,QR未検出,,accum,gray,5,,,0,,24,0.652165,,0.668157,frame_00025.png,frame_00029.png,r180_e250_f1.mp4,180 Hz,1/250,蛍光灯あり,59.678 fps,180,250,1,12,rice,G,G,4,,,frame_00090.png,frame_00094.png,,120,2.010775
rice_G_8,accum_num,0,0,QR未検出,,accum,gray,5,,,0,,24,0.747373,,0.766611,frame_00000.png,frame_00004.png,r180_e250_f1.mp4,180 Hz,1/250,蛍光灯あり,59.678 fps,180,250,1,13,rice,G,G,8,,,frame_00100.png,frame_00104.png,,120,2.010775
