folder,decode_note,decode_variant,diff_mode,window_n,stat_kind,fft_target_hz,diff_threshold,pixel_acc_all,pixel_acc_ok,pixel_acc_best,best_pair_frame_1,best_pair_frame_2,video,display_rate,exposure,fluorescent,camera_fps,rate_hz,exposure_denom,fluorescent_flag,cond,image,channel,token,intensity,decode_decoded_text,decode_method,decode_frame_1,decode_frame_2,note,analysis_frames,extract_sec
rice_R_4,QR未検出,,stat,,var,,1,0.649404,,0.649404,frame_00000.png,frame_00119.png,r60_e125_f1.mp4,60 Hz,1/125,蛍光灯あり,60.003 fps,60,125,1,0,rice,R,R,4,,,frame_00000.png,frame_00119.png,,120,1.999897
rice_R_8,QR未検出,,stat,,var,,1,0.651240,,0.651240,frame_00000.png,frame_00119.png,r60_e125_f1.mp4,60 Hz,1/125,蛍光灯あり,60.003 fps,60,125,1,1,rice,R,R,8,,,frame_00000.png,frame_00119.png,,120,1.999897
rice_R_12,QR未検出,,stat,,var,,1,0.713757,,0.713757,frame_00000.png,frame_00119.png,r60_e125_f1.mp4,60 Hz,1/125,蛍光灯あり,60.003 fps,60,125,1,2,rice,R,R,12,,,frame_00000.png,frame_00119.png,,120,1.999897
nagaoka_fireworks_R_4,QR未検出,,stat,,var,,2,0.649404,,0.649404,frame_00000.png,frame_00119.png,r60_e125_f1.mp4,60 Hz,1/125,蛍光灯あり,60.003 fps,60,125,1,3,nagaoka_fireworks,R,R,4,,,frame_00000.png,frame_00119.png,,120,1.999897
nagaoka_fireworks_R_8,QR未検出,,stat,,var,,1,0.669436,,0.669436,frame_00000.png,frame_00119.png,r60_e125_f1.mp4,60 Hz,1/125,蛍光灯あり,60.003 fps,60,125,1,4,nagaoka_fireworks,R,R,8,,,frame_00000.png,frame_00119.png,,120,1.999897
nagaoka_fireworks_R_12,QR未検出,,stat,,var,,1,0.827622,,0.827622,frame_00000.png,frame_00119.png,r60_e125_f1.mp4,60 Hz,1/125,蛍光灯あり,60.003 fps,60,125,1,5,nagaoka_fireworks,R,R,12,,,frame_00000.png,frame_00119.png,,120,1.999897
hocho_R_4,QR未検出,,stat,,var,,1,0.649427,,0.649427,frame_00000.png,frame_00119.png,r60_e125_f1.mp4,60 Hz,1/125,蛍光灯あり,60.003 fps,60,125,1,6,hocho,R,R,4,,,frame_00000.png,frame_00119.png,,120,1.999897
hocho_R_8,QR未検出,,stat,,var,,1,0.705775,,0.705775,frame_00000.png,frame_00119.png,r60_e125_f1.mp4,60 Hz,1/125,蛍光灯あり,60.003 fps,60,125,1,7,hocho,R,R,8,,,frame_00000.png,frame_00119.png,,120,1.999897
hocho_R_12,QR未検出,,stat,,var,,1,0.845439,,0.845439,frame_00000.png,frame_00119.png,r60_e125_f1.mp4,60 Hz,1/125,蛍光灯あり,60.003 fps,60,125,1,8,hocho,R,R,12,,,frame_00000.png,frame_00119.png,,120,1.999897
ex_R_4,QR未検出,,stat,,var,,1,0.649457,,0.649457,frame_00000.png,frame_00119.png,r60_e125_f1.mp4,60 Hz,1/125,蛍光灯あり,60.003 fps,60,125,1,9,ex,R,R,4,,,frame_00000.png,frame_00119.png,,120,1.999897
ex_R_8,QR未検出,,stat,,var,,1,0.877014,,0.877014,frame_00000.png,frame_00119.png,r60_e125_f1.mp4,60 Hz,1/125,蛍光灯あり,60.003 fps,60,125,1,10,ex,R,R,8,,,frame_00000.png,frame_00119.png,,120,1.999897
ex_R_12,QR未検出,,stat,,var,,2,0.962158,,0.962158,frame_00000.png,frame_00119.png,r60_e125_f1.mp4,60 Hz,1/125,蛍光灯あり,60.003 fps,60,125,1,11,ex,R,R,12,,,frame_00000.png,frame_00119.png,,120,1.999897
rice_G_4,QR未検出,,stat,,var,,1,0.649404,,0.649404,frame_00000.png,frame_00119.png,r60_e125_f1.mp4,60 Hz,1/125,蛍光灯あり,60.003 fps,60,125,1,12,rice,G,G,4,,,frame_00000.png,frame_00119.png,,120,1.999897
rice_G_8,QR未検出,,stat,,var,,1,0.663648,,0.663648,frame_00000.png,frame_00119.png,r60_e125_f1.mp4,60 Hz,1/125,蛍光灯あり,60.003 fps,60,125,1,13,rice,G,G,8,,,frame_00000.png,frame_00119.png,,120,1.999897
rice_G_12,,zxing_gray,stat,,var,,1,0.978168,0.978168,0.978168,frame_00000.png,frame_00119.png,r60_e125_f1.mp4,60 Hz,1/125,蛍光灯あり,60.003 fps,60,125,1,14,rice,G,G,12,https://www.nagaoka-ct.ac.jp,zxing_gray_x1.0_k3_i1,frame_00000.png,frame_00119.png,,120,1.999897
nagaoka_fireworks_G_4,QR未検出,,stat,,var,,1,0.649320,,0.649320,frame_00000.png,frame_00119.png,r60_e125_f1.mp4,60 Hz,1/125,蛍光灯あり,60.003 fps,60,125,1,15,nagaoka_fireworks,G,G,4,,,frame_00000.png,frame_00119.png,,120,1.999897
nagaoka_fireworks_G_8,QR未検出,,stat,,var,,1,0.685469,,0.685469,frame_00000.png,frame_00119.png,r60_e125_f1.mp4,60 Hz,1/125,蛍光灯あり,60.003 fps,60,125,1,16,nagaoka_fireworks,G,G,8,,,frame_00000.png,frame_00119.png,,120,1.999897
